id,label
2999,0
3000,1
3001,0
3002,0
3003,0
3004,1
3005,0
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,1
3013,0
3014,1
3015,1
3016,0
3017,1
3018,0
3019,1
3020,1
3021,1
3022,0
3023,1
3024,1
3025,1
3026,1
3027,0
3028,1
3029,1
3030,1
3031,0
3032,1
3033,1
3034,1
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,0
3045,0
3046,1
3047,0
3048,0
3049,1
3050,0
3051,0
3052,1
3053,1
3054,0
3055,0
3056,1
3057,0
3058,1
3059,0
3060,1
3061,1
3062,1
3063,0
3064,1
3065,1
3066,0
3067,1
3068,1
3069,1
3070,0
3071,1
3072,1
3073,0
3074,1
3075,1
3076,1
3077,1
3078,0
3079,1
3080,1
3081,0
3082,1
3083,1
3084,1
3085,1
3086,1
3087,0
3088,1
3089,1
3090,1
3091,0
3092,1
3093,1
3094,1
3095,1
3096,0
3097,0
3098,1
3099,1
3100,1
3101,0
3102,1
3103,0
3104,0
3105,0
3106,0
3107,1
3108,0
3109,0
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,0
3117,0
3118,0
3119,1
3120,0
3121,0
3122,1
3123,0
3124,1
3125,0
3126,1
3127,1
3128,0
3129,0
3130,0
3131,0
3132,1
3133,1
3134,1
3135,1
3136,1
3137,0
3138,1
3139,1
3140,0
3141,1
3142,1
3143,0
3144,1
3145,1
3146,0
3147,1
3148,1
3149,0
3150,0
3151,1
3152,0
3153,0
3154,1
3155,1
3156,0
3157,1
3158,1
3159,1
3160,0
3161,0
3162,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,0
3169,0
3170,1
3171,1
3172,1
3173,0
3174,0
3175,1
3176,1
3177,0
3178,0
3179,1
3180,1
3181,1
3182,0
3183,1
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,1
3198,0
3199,1
3200,0
3201,0
3202,0
3203,1
3204,1
3205,1
3206,0
3207,1
3208,0
3209,1
3210,1
3211,0
3212,0
3213,1
3214,1
3215,0
3216,0
3217,1
3218,0
3219,1
3220,1
3221,0
3222,0
3223,1
3224,1
3225,1
3226,1
3227,0
3228,0
3229,1
3230,1
3231,1
3232,1
3233,0
3234,1
3235,1
3236,0
3237,1
3238,0
3239,1
3240,1
3241,1
3242,1
3243,0
3244,0
3245,1
3246,1
3247,1
3248,0
3249,0
3250,0
3251,0
3252,0
3253,1
3254,1
3255,1
3256,1
3257,0
3258,0
3259,0
3260,0
3261,1
3262,1
3263,1
3264,1
3265,0
3266,1
3267,0
3268,1
3269,0
3270,0
3271,0
3272,1
3273,1
3274,0
3275,1
3276,0
3277,0
3278,0
3279,1
3280,1
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,0
3289,1
3290,1
3291,0
3292,0
3293,1
3294,1
3295,1
3296,0
3297,0
3298,0
3299,1
3300,1
3301,1
3302,0
3303,0
3304,0
3305,1
3306,1
3307,0
3308,1
3309,1
3310,0
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3320,0
3321,1
3322,1
3323,1
3324,1
3325,0
3326,1
3327,1
3328,1
3329,1
3330,1
3331,1
3332,1
3333,1
3334,1
3335,0
3336,0
3337,1
3338,1
3339,1
3340,1
3341,1
3342,1
3343,1
3344,1
3345,1
3346,0
3347,0
3348,0
3349,1
3350,1
3351,1
3352,1
3353,0
3354,1
3355,0
3356,1
3357,0
3358,1
3359,1
3360,1
3361,1
3362,0
3363,0
3364,1
3365,1
3366,0
3367,1
3368,1
3369,1
3370,0
3371,0
3372,1
3373,1
3374,1
3375,1
3376,1
3377,0
3378,1
3379,0
3380,0
3381,1
3382,1
3383,1
3384,1
3385,0
3386,1
3387,1
3388,1
3389,0
3390,1
3391,1
3392,1
3393,0
3394,1
3395,1
3396,1
3397,1
3398,0
3399,1
3400,1
3401,1
3402,0
3403,1
3404,1
3405,0
3406,1
3407,1
3408,1
3409,0
3410,1
3411,0
3412,1
3413,1
3414,1
3415,0
3416,0
3417,1
3418,0
3419,1
3420,1
3421,0
3422,1
3423,0
3424,0
3425,0
3426,1
3427,1
3428,1
3429,0
3430,1
3431,0
3432,1
3433,1
3434,1
3435,1
3436,0
3437,1
3438,1
3439,0
3440,0
3441,0
3442,0
3443,1
3444,1
3445,1
3446,0
3447,0
3448,0
3449,0
3450,1
3451,0
3452,1
3453,1
3454,1
3455,1
3456,1
3457,1
3458,0
3459,1
3460,1
3461,1
3462,1
3463,1
3464,0
3465,0
3466,0
3467,1
3468,0
3469,1
3470,0
3471,1
3472,0
3473,1
3474,1
3475,1
3476,1
3477,0
3478,1
3479,1
3480,1
3481,1
3482,0
3483,0
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,0
3492,1
3493,1
3494,1
3495,0
3496,1
3497,1
3498,0
3499,1
3500,1
3501,1
3502,1
3503,0
3504,0
3505,1
3506,1
3507,0
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3514,0
3515,1
3516,1
3517,0
3518,1
3519,1
3520,1
3521,1
3522,0
3523,1
3524,1
3525,0
3526,1
3527,1
3528,1
3529,1
3530,0
3531,1
3532,0
3533,0
3534,1
3535,0
3536,1
3537,1
3538,1
3539,1
3540,1
3541,1
3542,0
3543,0
3544,1
3545,0
3546,0
3547,0
3548,1
3549,1
3550,1
3551,0
3552,1
3553,1
3554,1
3555,1
3556,0
3557,1
3558,1
3559,1
3560,0
3561,1
3562,0
3563,1
3564,1
3565,1
3566,0
3567,1
3568,1
3569,1
3570,1
3571,0
3572,0
3573,0
3574,1
3575,0
3576,1
3577,1
3578,1
3579,0
3580,1
3581,0
3582,1
3583,0
3584,1
3585,0
3586,1
3587,1
3588,1
3589,1
3590,0
3591,0
3592,1
3593,0
3594,1
3595,0
3596,0
3597,1
3598,0
3599,0
3600,0
3601,1
3602,1
3603,1
3604,0
3605,1
3606,1
3607,1
3608,0
3609,1
3610,0
3611,1
3612,1
3613,1
3614,0
3615,1
3616,1
3617,1
3618,1
3619,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,1
3626,1
3627,0
3628,1
3629,0
3630,1
3631,0
3632,1
3633,1
3634,1
3635,1
3636,0
3637,1
3638,1
3639,0
3640,1
3641,1
3642,0
3643,1
3644,1
3645,1
3646,1
3647,1
3648,0
3649,0
3650,1
3651,1
3652,0
3653,1
3654,1
3655,1
3656,1
3657,0
3658,0
3659,1
3660,1
3661,1
3662,0
3663,1
3664,1
3665,1
3666,0
3667,0
3668,0
3669,1
3670,0
3671,0
3672,0
3673,1
3674,1
3675,1
3676,1
3677,0
3678,1
3679,0
3680,1
3681,0
3682,1
3683,0
3684,1
3685,1
3686,0
3687,1
3688,1
3689,1
3690,1
3691,0
3692,1
3693,0
3694,1
3695,1
3696,1
3697,0
3698,1
3699,1
3700,1
3701,1
3702,1
3703,1
3704,0
3705,1
3706,1
3707,1
3708,0
3709,1
3710,0
3711,1
3712,0
3713,1
3714,0
3715,1
3716,0
3717,0
3718,0
3719,0
3720,1
3721,1
3722,1
3723,1
3724,0
3725,1
3726,1
3727,1
3728,0
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,0
3739,1
3740,0
3741,1
3742,1
3743,0
3744,1
3745,0
3746,0
3747,0
3748,1
3749,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,1
3756,1
3757,1
3758,1
3759,1
3760,0
3761,1
3762,1
3763,1
3764,1
3765,1
3766,1
3767,1
3768,0
3769,0
3770,0
3771,0
3772,0
3773,1
3774,0
3775,0
3776,0
3777,1
3778,0
3779,1
3780,0
3781,1
3782,0
3783,1
3784,0
3785,0
3786,0
3787,1
3788,1
3789,1
3790,1
3791,1
3792,0
3793,0
3794,1
3795,0
3796,0
3797,1
3798,1
3799,1
3800,0
3801,1
3802,1
3803,1
3804,1
3805,0
3806,1
3807,0
3808,0
3809,0
3810,1
3811,0
3812,1
3813,1
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,1
3823,1
3824,1
3825,1
3826,0
3827,0
3828,0
3829,1
3830,0
3831,1
3832,0
3833,0
3834,0
3835,1
3836,0
3837,1
3838,0
3839,1
3840,1
3841,1
3842,1
3843,1
3844,0
3845,1
3846,0
3847,1
3848,0
3849,1
3850,0
3851,1
3852,0
3853,1
3854,0
3855,0
3856,1
3857,1
3858,1
3859,0
3860,1
3861,0
3862,0
3863,0
3864,1
3865,1
3866,1
3867,1
3868,0
3869,1
3870,0
3871,0
3872,1
3873,1
3874,0
3875,1
3876,1
3877,1
3878,0
3879,1
3880,1
3881,1
3882,0
3883,0
3884,0
3885,1
3886,1
3887,0
3888,1
3889,1
3890,1
3891,1
3892,1
3893,1
3894,1
3895,0
3896,0
3897,0
3898,0
3899,0
3900,1
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,0
3909,0
3910,1
3911,0
3912,0
3913,0
3914,0
3915,0
3916,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,0
3929,1
3930,1
3931,1
3932,1
3933,1
3934,0
3935,1
3936,1
3937,0
3938,1
3939,1
3940,0
3941,0
3942,1
3943,1
3944,0
3945,1
3946,0
3947,1
3948,1
3949,1
3950,1
3951,1
3952,0
3953,1
3954,1
3955,1
3956,1
3957,1
3958,1
3959,1
3960,1
3961,1
3962,1
3963,0
3964,1
3965,0
3966,1
3967,1
3968,0
3969,1
3970,1
3971,0
3972,1
3973,1
3974,1
3975,1
3976,0
3977,0
3978,1
3979,0
3980,1
3981,1
3982,1
3983,1
3984,1
3985,0
3986,1
3987,0
3988,0
3989,0
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,0
3999,1
4000,1
4001,1
4002,1
4003,1
4004,1
4005,1
4006,1
4007,0
4008,0
4009,0
4010,0
4011,0
4012,1
4013,1
4014,1
4015,0
4016,0
4017,1
4018,1
4019,1
4020,1
4021,1
4022,0
4023,0
4024,1
4025,0
4026,0
4027,1
4028,1
4029,0
4030,1
4031,1
4032,1
4033,0
4034,1
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,0
4044,0
4045,0
4046,1
4047,0
4048,1
4049,0
4050,1
4051,1
4052,1
4053,0
4054,0
4055,1
4056,1
4057,0
4058,1
4059,1
4060,1
4061,0
4062,0
4063,1
4064,1
4065,1
4066,1
4067,1
4068,1
4069,1
4070,1
4071,1
4072,0
4073,0
4074,0
4075,1
4076,0
4077,0
4078,1
4079,0
4080,1
4081,1
4082,0
4083,0
4084,1
4085,0
4086,1
4087,1
4088,1
4089,1
4090,0
4091,1
4092,1
4093,1
4094,1
4095,1
4096,0
4097,1
4098,1
4099,0
4100,1
4101,1
4102,1
4103,1
4104,0
4105,1
4106,1
4107,0
4108,1
4109,0
4110,1
4111,0
4112,1
4113,1
4114,1
4115,1
4116,0
4117,1
4118,0
4119,0
4120,1
4121,0
4122,1
4123,1
4124,1
4125,1
4126,0
4127,0
4128,1
4129,1
4130,1
4131,0
4132,1
4133,1
4134,1
4135,0
4136,1
4137,0
4138,0
4139,1
4140,1
4141,1
4142,0
4143,1
4144,0
4145,1
4146,1
4147,0
4148,1
4149,1
4150,0
4151,1
4152,0
4153,1
4154,0
4155,0
4156,1
4157,1
4158,1
4159,1
4160,0
4161,1
4162,1
4163,1
4164,1
4165,1
4166,1
4167,0
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,1
4176,1
4177,0
4178,1
4179,1
4180,1
4181,1
4182,1
4183,1
4184,1
4185,0
4186,1
4187,0
4188,1
4189,1
4190,1
4191,1
4192,0
4193,0
4194,1
4195,0
4196,0
4197,1
4198,1
4199,0
4200,1
4201,1
4202,0
4203,1
4204,0
4205,0
4206,1
4207,0
4208,1
4209,1
4210,0
4211,1
4212,0
4213,1
4214,1
4215,1
4216,0
4217,1
4218,0
4219,1
4220,1
4221,0
4222,0
4223,0
4224,1
4225,0
4226,1
4227,1
4228,1
4229,0
4230,0
4231,1
4232,1
4233,1
4234,1
4235,1
4236,1
4237,0
4238,1
4239,0
4240,0
4241,1
4242,1
4243,0
4244,1
4245,0
4246,1
4247,1
4248,1
4249,1
4250,0
4251,1
4252,0
4253,1
4254,1
4255,0
4256,1
4257,1
4258,0
4259,1
4260,1
4261,1
4262,0
4263,0
4264,1
4265,1
4266,1
4267,0
4268,1
4269,1
4270,1
4271,1
4272,1
4273,0
4274,0
4275,1
4276,1
4277,1
4278,0
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,1
4287,0
4288,1
4289,1
4290,1
4291,1
4292,0
4293,1
4294,1
4295,1
4296,1
4297,0
4298,1
4299,0
4300,1
4301,1
4302,0
4303,1
4304,1
4305,1
4306,1
4307,1
4308,0
4309,1
4310,1
4311,0
4312,1
4313,0
4314,1
4315,1
4316,1
4317,1
4318,1
4319,0
4320,0
4321,1
4322,1
4323,0
4324,1
4325,0
4326,0
4327,0
4328,0
4329,0
4330,1
4331,0
4332,1
4333,0
4334,1
4335,1
4336,1
4337,1
4338,0
4339,1
4340,0
4341,1
4342,1
4343,1
4344,1
4345,0
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,0
4354,1
4355,1
4356,1
4357,0
4358,1
4359,1
4360,0
4361,1
4362,1
4363,0
4364,1
4365,1
4366,1
4367,0
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,0
4377,1
4378,1
4379,1
4380,1
4381,0
4382,0
4383,0
4384,1
4385,1
4386,1
4387,1
4388,1
4389,0
4390,1
4391,0
4392,0
4393,1
4394,0
4395,0
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,0
4403,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,1
4411,1
4412,1
4413,0
4414,0
4415,1
4416,1
4417,1
4418,0
4419,1
4420,0
4421,0
4422,1
4423,0
4424,0
4425,1
4426,0
4427,1
4428,1
4429,0
4430,1
4431,1
4432,0
4433,1
4434,1
4435,1
4436,0
4437,1
4438,1
4439,0
4440,0
4441,0
4442,0
4443,1
4444,1
4445,0
4446,1
4447,1
4448,1
4449,1
4450,1
4451,0
4452,1
4453,0
4454,0
4455,1
4456,1
4457,1
4458,0
4459,1
4460,0
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,0
4480,1
4481,0
4482,1
4483,1
4484,1
4485,1
4486,1
4487,1
4488,0
4489,1
4490,1
4491,0
4492,1
4493,0
4494,1
4495,0
4496,0
4497,0
4498,1
4499,1
4500,1
4501,0
4502,1
4503,1
4504,1
4505,1
4506,0
4507,0
4508,0
4509,1
4510,1
4511,1
4512,1
4513,1
4514,0
4515,1
4516,1
4517,1
4518,1
4519,1
4520,0
4521,0
4522,1
4523,1
4524,1
4525,0
4526,1
4527,1
4528,1
4529,0
4530,1
4531,1
4532,0
4533,1
4534,0
4535,1
4536,1
4537,1
4538,0
4539,0
4540,0
4541,1
4542,1
4543,1
4544,1
4545,0
4546,1
4547,1
4548,1
4549,0
4550,0
4551,1
4552,0
4553,1
4554,1
4555,1
4556,1
4557,1
4558,0
4559,1
4560,0
4561,1
4562,1
4563,1
4564,1
4565,0
4566,0
4567,1
4568,1
4569,1
4570,0
4571,1
4572,0
4573,1
4574,0
4575,1
4576,1
4577,0
4578,0
4579,0
4580,0
4581,1
4582,1
4583,0
4584,1
4585,1
4586,1
4587,1
4588,1
4589,1
4590,1
4591,1
4592,1
4593,1
4594,1
4595,1
4596,1
4597,1
4598,0
4599,1
4600,1
4601,0
4602,1
4603,1
4604,1
4605,1
4606,0
4607,1
4608,1
4609,0
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,0
4618,1
4619,1
4620,1
4621,0
4622,1
4623,0
4624,1
4625,1
4626,1
4627,0
4628,0
4629,1
4630,1
4631,0
4632,0
4633,0
4634,0
4635,1
4636,1
4637,0
4638,1
4639,0
4640,0
4641,1
4642,1
4643,0
4644,1
4645,0
4646,1
4647,0
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,0
4656,1
4657,0
4658,1
4659,0
4660,1
4661,1
4662,0
4663,1
4664,1
4665,0
4666,1
4667,0
4668,0
4669,1
4670,1
4671,1
4672,0
4673,0
4674,0
4675,0
4676,0
4677,1
4678,1
4679,1
4680,0
4681,1
4682,1
4683,0
4684,1
4685,1
4686,1
4687,1
4688,1
4689,1
4690,0
4691,1
4692,1
4693,1
4694,1
4695,1
4696,1
4697,0
4698,0
4699,1
4700,1
4701,1
4702,1
4703,0
4704,0
4705,1
4706,0
4707,0
4708,0
4709,0
4710,1
4711,0
4712,0
4713,1
4714,0
4715,1
4716,1
4717,0
4718,0
4719,1
4720,1
4721,1
4722,0
4723,1
4724,1
4725,0
4726,0
4727,0
4728,1
4729,0
4730,1
4731,1
4732,0
4733,1
4734,0
4735,1
4736,1
4737,0
4738,0
4739,0
4740,0
4741,1
4742,0
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4750,0
4751,0
4752,1
4753,0
4754,1
4755,1
4756,1
4757,1
4758,0
4759,1
4760,0
4761,0
4762,0
4763,0
4764,0
4765,1
4766,1
4767,1
4768,0
4769,0
4770,0
4771,1
4772,1
4773,1
4774,1
4775,1
4776,0
4777,1
4778,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,1
4787,0
4788,1
4789,1
4790,0
4791,1
4792,1
4793,0
4794,0
4795,1
4796,1
4797,1
4798,1
4799,0
4800,0
4801,1
4802,1
4803,1
4804,0
4805,1
4806,0
4807,0
4808,0
4809,1
4810,1
4811,1
4812,1
4813,1
4814,1
4815,1
4816,0
4817,0
4818,0
4819,0
4820,0
4821,1
4822,0
4823,0
4824,1
4825,1
4826,0
4827,1
4828,0
4829,0
4830,0
4831,1
4832,1
4833,0
4834,0
4835,1
4836,1
4837,0
4838,0
4839,0
4840,1
4841,1
4842,1
4843,1
4844,0
4845,1
4846,1
4847,1
4848,0
4849,1
4850,0
4851,0
4852,0
4853,1
4854,1
4855,0
4856,1
4857,1
4858,1
4859,1
4860,1
4861,1
4862,1
4863,1
4864,1
4865,0
4866,1
4867,0
4868,0
4869,1
4870,0
4871,1
4872,1
4873,0
4874,1
4875,1
4876,1
4877,0
4878,1
4879,1
4880,0
4881,1
4882,0
4883,1
4884,1
4885,1
4886,1
4887,1
4888,1
4889,0
4890,0
4891,0
4892,0
4893,1
4894,0
4895,1
4896,1
4897,1
4898,1
4899,0
4900,1
4901,0
4902,1
4903,0
4904,0
4905,0
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,0
4913,0
4914,0
4915,0
4916,1
4917,1
4918,1
4919,1
4920,1
4921,1
4922,0
4923,1
4924,1
4925,0
4926,1
4927,1
4928,1
4929,0
4930,1
4931,1
4932,1
4933,0
4934,0
4935,0
4936,1
4937,1
4938,1
4939,1
4940,1
4941,1
4942,0
4943,1
4944,1
4945,1
4946,1
4947,1
4948,1
4949,1
4950,0
4951,0
4952,0
4953,1
4954,0
4955,1
4956,0
4957,1
4958,1
4959,1
4960,0
4961,0
4962,1
4963,1
4964,1
4965,1
4966,0
4967,0
4968,1
4969,1
4970,1
4971,0
4972,1
4973,0
4974,0
4975,1
4976,1
4977,1
4978,0
4979,0
4980,0
4981,0
4982,1
4983,1
4984,1
4985,1
4986,1
4987,1
4988,0
4989,1
4990,0
4991,0
4992,0
4993,1
4994,1
4995,0
4996,0
4997,1
4998,0
4999,1
5000,1
5001,1
5002,1
5003,0
5004,0
5005,0
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,1
5014,1
5015,0
5016,1
5017,0
5018,1
5019,1
5020,1
5021,1
5022,1
5023,1
5024,1
5025,1
5026,1
5027,1
5028,1
5029,0
5030,1
5031,1
5032,1
5033,0
5034,0
5035,1
5036,0
5037,0
5038,1
5039,1
5040,1
5041,0
5042,0
5043,1
5044,0
5045,1
5046,1
5047,0
5048,1
5049,1
5050,1
5051,1
5052,1
5053,0
5054,1
5055,1
5056,0
5057,0
5058,0
5059,1
5060,1
5061,1
5062,0
5063,0
5064,0
5065,0
5066,1
5067,1
5068,1
5069,1
5070,0
5071,0
5072,1
5073,1
5074,1
5075,0
5076,1
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,0
5084,0
5085,1
5086,1
5087,1
5088,1
5089,0
5090,1
5091,1
5092,0
5093,1
5094,1
5095,1
5096,1
5097,0
5098,0
5099,1
5100,0
5101,1
5102,1
5103,1
5104,1
5105,0
5106,1
5107,0
5108,0
5109,1
5110,1
5111,1
5112,1
5113,0
5114,1
5115,1
5116,1
5117,0
5118,0
5119,1
5120,1
5121,1
5122,0
5123,1
5124,0
5125,0
5126,1
5127,0
5128,1
5129,1
5130,1
5131,0
5132,1
5133,1
5134,1
5135,1
5136,1
5137,0
5138,0
5139,1
5140,1
5141,1
5142,1
5143,1
5144,0
5145,1
5146,0
5147,1
5148,1
5149,0
5150,1
5151,1
5152,0
5153,0
5154,0
5155,1
5156,0
5157,1
5158,1
5159,1
5160,1
5161,1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,1
5168,0
5169,1
5170,1
5171,1
5172,0
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5179,0
5180,1
5181,0
5182,0
5183,1
5184,0
5185,1
5186,1
5187,1
5188,0
5189,0
5190,0
5191,0
5192,1
5193,1
5194,0
5195,0
5196,1
5197,1
5198,1
5199,1
5200,1
5201,0
5202,1
5203,1
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,1
5211,1
5212,1
5213,1
5214,1
5215,0
5216,1
5217,0
5218,0
5219,1
5220,0
5221,1
5222,1
5223,1
5224,0
5225,0
5226,1
5227,1
5228,1
5229,0
5230,1
5231,1
5232,0
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,0
5240,1
5241,1
5242,1
5243,0
5244,1
5245,0
5246,1
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,1
5256,1
5257,1
5258,0
5259,1
5260,1
5261,0
5262,1
5263,1
5264,1
5265,0
5266,1
5267,1
5268,1
5269,1
5270,0
5271,1
5272,0
5273,0
5274,0
5275,1
5276,1
5277,1
5278,1
5279,1
5280,1
5281,0
5282,1
5283,0
5284,0
5285,0
5286,0
5287,1
5288,1
5289,1
5290,1
5291,0
5292,1
5293,1
5294,1
5295,1
5296,1
5297,0
5298,1
5299,1
5300,0
5301,0
5302,1
5303,1
5304,1
5305,1
5306,0
5307,1
5308,0
5309,1
5310,0
5311,1
5312,0
5313,1
5314,1
5315,0
5316,0
5317,1
5318,0
5319,1
5320,0
5321,1
5322,1
5323,0
5324,1
5325,1
5326,1
5327,1
5328,1
5329,1
5330,0
5331,1
5332,1
5333,1
5334,1
5335,1
5336,1
5337,1
5338,0
5339,1
5340,1
5341,1
5342,0
5343,0
5344,1
5345,1
5346,0
5347,0
5348,1
5349,1
5350,1
5351,1
5352,1
5353,0
5354,0
5355,1
5356,1
5357,1
5358,1
5359,0
5360,1
5361,1
5362,0
5363,0
5364,1
5365,1
5366,0
5367,0
5368,1
5369,1
5370,1
5371,1
5372,0
5373,1
5374,1
5375,1
5376,1
5377,0
5378,1
5379,1
5380,1
5381,1
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,1
5389,0
5390,0
5391,0
5392,0
5393,0
5394,1
5395,1
5396,0
5397,1
5398,1
5399,1
5400,1
5401,1
5402,1
5403,0
5404,0
5405,0
5406,0
5407,0
5408,1
5409,0
5410,1
5411,1
5412,0
5413,0
5414,1
5415,1
5416,0
5417,1
5418,1
5419,1
5420,1
5421,1
5422,0
5423,0
5424,0
5425,0
5426,1
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,0
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,0
5443,0
5444,1
5445,1
5446,1
5447,0
5448,1
5449,1
5450,1
5451,1
5452,1
5453,0
5454,1
5455,1
5456,0
5457,1
5458,1
5459,1
5460,1
5461,0
5462,0
5463,1
5464,1
5465,0
5466,1
5467,1
5468,1
5469,1
5470,0
5471,0
5472,1
5473,1
5474,1
5475,1
5476,1
5477,1
5478,0
5479,1
5480,1
5481,0
5482,1
5483,0
5484,1
5485,1
5486,0
5487,1
5488,0
5489,1
5490,0
5491,1
5492,1
5493,0
5494,1
5495,1
5496,1
5497,0
5498,0
5499,1
5500,1
5501,0
5502,1
5503,1
5504,0
5505,1
5506,1
5507,0
5508,1
5509,1
5510,0
5511,0
5512,1
5513,1
5514,1
5515,1
5516,1
5517,1
5518,1
5519,1
5520,1
5521,1
5522,1
5523,0
5524,0
5525,0
5526,0
5527,0
5528,1
5529,1
5530,0
5531,0
5532,1
5533,1
5534,0
5535,0
5536,1
5537,1
5538,0
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,1
5546,1
5547,1
5548,1
5549,1
5550,0
5551,0
5552,1
5553,0
5554,1
5555,1
5556,1
5557,1
5558,1
5559,1
5560,1
5561,1
5562,1
5563,1
5564,1
5565,0
5566,0
5567,1
5568,0
5569,1
5570,1
5571,1
5572,1
5573,0
5574,1
5575,1
5576,0
5577,0
5578,1
5579,0
5580,0
5581,0
5582,1
5583,1
5584,0
5585,1
5586,0
5587,1
5588,1
5589,1
5590,1
5591,0
5592,1
5593,0
5594,1
5595,1
5596,1
5597,1
5598,1
5599,0
5600,1
5601,0
5602,1
5603,1
5604,1
5605,1
5606,0
5607,1
5608,1
5609,1
5610,1
5611,0
5612,1
5613,1
5614,0
5615,1
5616,0
5617,1
5618,0
5619,0
5620,0
5621,1
5622,1
5623,1
5624,1
5625,0
5626,1
5627,1
5628,1
5629,1
5630,1
5631,0
5632,1
5633,1
5634,1
5635,1
5636,1
5637,0
5638,0
5639,1
5640,0
5641,0
5642,1
5643,1
5644,0
5645,1
5646,1
5647,1
5648,1
5649,1
5650,0
5651,1
5652,0
5653,1
5654,0
5655,1
5656,1
5657,1
5658,1
5659,0
5660,1
5661,1
5662,1
5663,0
5664,1
5665,1
5666,0
5667,1
5668,1
5669,1
5670,1
5671,0
5672,0
5673,1
5674,1
5675,0
5676,0
5677,1
5678,0
5679,1
5680,0
5681,1
5682,1
5683,1
5684,1
5685,1
5686,0
5687,1
5688,1
5689,1
5690,1
5691,0
5692,1
5693,0
5694,1
5695,1
5696,1
5697,0
5698,1
5699,0
5700,0
5701,1
5702,0
5703,1
5704,1
5705,0
5706,0
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,0
5714,1
5715,1
5716,0
5717,0
5718,1
5719,1
5720,1
5721,1
5722,0
5723,1
5724,1
5725,1
5726,0
5727,0
5728,1
5729,0
5730,1
5731,1
5732,0
5733,0
5734,1
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,1
5743,0
5744,1
5745,1
5746,0
5747,1
5748,1
5749,1
5750,1
5751,1
5752,0
5753,1
5754,0
5755,1
5756,1
5757,1
5758,0
5759,1
5760,1
5761,0
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,0
5769,0
5770,0
5771,1
5772,0
5773,1
5774,1
5775,0
5776,1
5777,0
5778,0
5779,1
5780,1
5781,0
5782,0
5783,1
5784,1
5785,1
5786,0
5787,1
5788,0
5789,0
5790,1
5791,0
5792,1
5793,1
5794,1
5795,0
5796,1
5797,1
